"plate_id","batch","temperature","day","isolate","biorep","media","dilution","time","platingrep","counted_colonies","concentration_from_sphereflash","dilution_factor"
"B7_6_2_S12-0180_3_BHIrif_-1_36_2","B7","6",2,"S12-0180",3,"BHIrif",-1,"36",2,9,1833.852295,10
"B7_6_2_S12-0180_3_BHI_-3_36_1","B7","6",2,"S12-0180",3,"BHI",-3,"36",1,187,34505240,1018
"B7_6_2_S12-0184_3_BHIrif_-1_36_1","B7","6",2,"S12-0184",3,"BHIrif",-1,"36",1,137,27915.30859,10
"B7_6_3_S12-0166_3_BHI_-3_24_1","B7","6",3,"S12-0166",3,"BHI",-3,"24",1,163,6885068.5,860
"B7_6_3_S12-0184_3_BHI_-1_24_1","B7","6",3,"S12-0184",3,"BHI",-1,"24",1,157,3349409,1047
"B7_6_3_S12-0180_3_BHI_-3_24_1","B7","6",3,"S12-0180",3,"BHI",-3,"24",1,175,15167633,1047
"B7_6_3_S12-0166_3_BHIrif_-1_36_1","B7","6",3,"S12-0166",3,"BHIrif",-1,"36",1,6,1080,9
"B7_6_3_S12-0166_3_BHI_-3_36_1","B7","6",3,"S12-0166",3,"BHI",-3,"36",1,202,5375000,860
"B7_6_3_S12-0166_3_BHIrif_-1_36_2","B7","6",3,"S12-0166",3,"BHIrif",-1,"36",2,6,1080,9
"B7_6_3_S12-0184_3_BHIrif_-1_36_2","B7","6",3,"S12-0184",3,"BHIrif",-1,"36",2,0,0,10
"B7_6_3_S12-0184_3_BHIrif_-1_36_1","B7","6",3,"S12-0184",3,"BHIrif",-1,"36",1,2,400,10
"B7_6_3_S12-0180_3_BHI_-3_36_1","B7","6",3,"S12-0180",3,"BHI",-3,"36",1,170,14734272,1047
"B7_6_3_S12-0180_3_BHIrif_-1_36_2","B7","6",3,"S12-0180",3,"BHIrif",-1,"36",2,0,0,10
"B7_6_3_S12-0180_3_BHIrif_-1_36_1","B7","6",3,"S12-0180",3,"BHIrif",-1,"36",1,0,0,10
"B7_6_3_S12-0184_3_BHI_-1_36_1","B7","6",3,"S12-0184",3,"BHI",-1,"36",1,127,25400,10
"B7_6_4_S12-0166_3_BHI_-3_24_1","B7","6",4,"S12-0166",3,"BHI",-3,"24",1,58,1192480,1028
"B7_6_4_S12-0184_3_BHI_-3_24_1","B7","6",4,"S12-0184",3,"BHI",-3,"24",1,180,15690398,1053
"B7_6_4_S12-0180_3_BHI_-3_24_1","B7","6",4,"S12-0180",3,"BHI",-3,"24",1,117,2314260,989
"B7_6_4_S12-0166_3_BHIrif_-1_36_1","B7","6",4,"S12-0166",3,"BHIrif",-1,"36",1,253,209437.0938,10
"B7_6_4_S12-0184_3_BHI_-3_36_1","B7","6",4,"S12-0184",3,"BHI",-3,"36",1,162,14121358,1053
"B7_6_4_S12-0184_3_BHIrif_-1_36_2","B7","6",4,"S12-0184",3,"BHIrif",-1,"36",2,0,0,11
"B7_6_4_S12-0184_3_BHIrif_-1_36_1","B7","6",4,"S12-0184",3,"BHIrif",-1,"36",1,0,0,11
"B7_6_4_S12-0180_3_BHI_-3_36_1","B7","6",4,"S12-0180",3,"BHI",-3,"36",1,119,2353820,989
"B7_6_4_S12-0180_3_BHIrif_-1_36_2","B7","6",4,"S12-0180",3,"BHIrif",-1,"36",2,0,0,10
"B7_6_4_S12-0180_3_BHIrif_-1_36_1","B7","6",4,"S12-0180",3,"BHIrif",-1,"36",1,0,0,10
"B7_6_4_S12-0166_3_BHI_-3_36_1","B7","6",4,"S12-0166",3,"BHI",-3,"36",1,56,1151360,1028
"B7_6_4_S12-0166_3_BHIrif_-1_36_2","B7","6",4,"S12-0166",3,"BHIrif",-1,"36",2,253,209437.0938,10
"B7_6_6_S12-0166_3_BHI_-4_24_1","B7","6",6,"S12-0166",3,"BHI",-4,"24",1,162,50394432,10054
"B7_6_6_S12-0184_3_BHI_-4_24_1","B7","6",6,"S12-0184",3,"BHI",-4,"24",1,67,13929300,10395
"B7_6_6_S12-0180_3_BHI_-2_24_1","B7","6",6,"S12-0180",3,"BHI",-2,"24",1,55,113300,103
"B7_6_6_S12-0166_3_BHIrif_-1_36_1","B7","6",6,"S12-0166",3,"BHIrif",-1,"36",1,110,22000,10
"B7_6_6_S12-0180_3_BHIrif_-1_36_1","B7","6",6,"S12-0180",3,"BHIrif",-1,"36",1,0,0,10
"B7_6_6_S12-0166_3_BHI_-4_36_1","B7","6",6,"S12-0166",3,"BHI",-4,"36",1,194,39009520,10054
"B7_6_6_S12-0166_3_BHIrif_-1_36_2","B7","6",6,"S12-0166",3,"BHIrif",-1,"36",2,127,25400,10
"B7_6_6_S12-0184_3_BHI_-4_36_1","B7","6",6,"S12-0184",3,"BHI",-4,"36",1,66,13721400,10395
"B7_6_6_S12-0184_3_BHIrif_-1_36_2","B7","6",6,"S12-0184",3,"BHIrif",-1,"36",2,0,0,10
"B7_6_6_S12-0184_3_BHIrif_-1_36_1","B7","6",6,"S12-0184",3,"BHIrif",-1,"36",1,0,0,10
"B7_6_6_S12-0180_3_BHI_-2_36_1","B7","6",6,"S12-0180",3,"BHI",-2,"36",1,51,105060,103
"B7_6_6_S12-0180_3_BHIrif_-1_36_2","B7","6",6,"S12-0180",3,"BHIrif",-1,"36",2,0,0,10
"B7_6_9_S12-0166_3_BHI_-3_24_1","B7","6",9,"S12-0166",3,"BHI",-3,"24",1,182,16241391,1078
"B7_6_9_S12-0184_3_BHI_-5_24_1","B7","6",9,"S12-0184",3,"BHI",-5,"24",1,58,116284200,100245
"B7_6_9_S12-0180_3_BHI_-5_24_1","B7","6",9,"S12-0180",3,"BHI",-5,"24",1,78,161243152,103361
"B7_6_9_S12-0166_3_BHIrif_-3_36_1","B7","6",9,"S12-0166",3,"BHIrif",-3,"36",1,191,6370606.5,1078
"B7_6_9_S12-0166_3_BHI_-3_36_1","B7","6",9,"S12-0166",3,"BHI",-3,"36",1,171,15259768,1078
"B7_6_9_S12-0166_3_BHIrif_-3_36_2","B7","6",9,"S12-0166",3,"BHIrif",-3,"36",2,242,5217520,1078
"B7_6_9_S12-0184_3_BHI_-5_36_1","B7","6",9,"S12-0184",3,"BHI",-5,"36",1,54,108264600,100245
"B7_6_9_S12-0184_3_BHIrif_-1_36_2","B7","6",9,"S12-0184",3,"BHIrif",-1,"36",2,163,50433.16797,10
"B7_6_9_S12-0184_3_BHIrif_-1_36_1","B7","6",9,"S12-0184",3,"BHIrif",-1,"36",1,197,39400,10
"B7_6_9_S12-0180_3_BHI_-5_36_1","B7","6",9,"S12-0180",3,"BHI",-5,"36",1,72,148839840,103361
"B7_6_9_S12-0180_3_BHIrif_-1_36_2","B7","6",9,"S12-0180",3,"BHIrif",-1,"36",2,0,0,10
"B7_6_9_S12-0180_3_BHIrif_-1_36_1","B7","6",9,"S12-0180",3,"BHIrif",-1,"36",1,0,0,10
"B7_6_12_S12-0166_3_BHI_-5_24_1","B7","6",12,"S12-0166",3,"BHI",-5,"24",1,41,87554680,106774
"B7_6_12_S12-0184_3_BHI_-5_24_1","B7","6",12,"S12-0184",3,"BHI",-5,"24",1,74,152688640,103168
"B7_6_12_S12-0180_3_BHI_-5_24_1","B7","6",12,"S12-0180",3,"BHI",-5,"24",1,20,41037200,102593
"B7_6_12_S12-0166_3_BHIrif_-4_36_1","B7","6",12,"S12-0166",3,"BHIrif",-4,"36",1,180,38437200,10677
"B7_6_12_S12-0166_3_BHIrif_-4_36_2","B7","6",12,"S12-0166",3,"BHIrif",-4,"36",2,160,52856436,10677
"B7_6_12_S12-0166_3_BHI_-5_36_1","B7","6",12,"S12-0166",3,"BHI",-5,"36",1,46,98232080,106774
"B7_6_12_S12-0180_3_BHIrif_-1_36_2","B7","6",12,"S12-0180",3,"BHIrif",-1,"36",2,0,0,10
"B7_6_12_S12-0180_3_BHIrif_-1_36_1","B7","6",12,"S12-0180",3,"BHIrif",-1,"36",1,0,0,10
"B7_6_12_S12-0180_3_BHI_-5_36_1","B7","6",12,"S12-0180",3,"BHI",-5,"36",1,17,34881620,102593
"B7_6_12_S12-0184_3_BHIrif_-3_36_1","B7","6",12,"S12-0184",3,"BHIrif",-3,"36",1,107,2208480,1032
"B7_6_12_S12-0184_3_BHIrif_-3_36_2","B7","6",12,"S12-0184",3,"BHIrif",-3,"36",2,83,1713120,1032
"B7_6_12_S12-0184_3_BHI_-5_36_1","B7","6",12,"S12-0184",3,"BHI",-5,"36",1,73,150625280,103168
"B7_6_15_S12-0166_3_BHI_-5_24_1","B7","6",15,"S12-0166",3,"BHI",-5,"24",1,186,599332032,104142
"B7_6_15_S12-0180_3_BHI_-5_24_1","B7","6",15,"S12-0180",3,"BHI",-5,"24",1,190,975551040,104538
"B7_6_15_S12-0184_3_BHI_-5_24_1","B7","6",15,"S12-0184",3,"BHI",-5,"24",1,149,307440640,103168
"B7_6_15_S12-0166_3_BHIrif_-2_36_1","B7","6",15,"S12-0166",3,"BHIrif",-2,"36",1,232,482560,104
"B7_6_15_S12-0166_3_BHIrif_-2_36_2","B7","6",15,"S12-0166",3,"BHIrif",-2,"36",2,178,909233.75,104
"B7_6_15_S12-0166_3_BHI_-5_36_1","B7","6",15,"S12-0166",3,"BHI",-5,"36",1,189,393656768,104142
"B7_6_15_S12-0180_3_BHIrif_-1_36_2","B7","6",15,"S12-0180",3,"BHIrif",-1,"36",2,13,2600,10
"B7_6_15_S12-0180_3_BHIrif_-1_36_1","B7","6",15,"S12-0180",3,"BHIrif",-1,"36",1,9,1800,10
"B7_6_15_S12-0180_3_BHI_-5_36_1","B7","6",15,"S12-0180",3,"BHI",-5,"36",1,166,536921664,104538
"B7_6_15_S12-0184_3_BHIrif_-1_36_1","B7","6",15,"S12-0184",3,"BHIrif",-1,"36",1,182,89390.96094,10
"B7_6_15_S12-0184_3_BHIrif_-1_36_2","B7","6",15,"S12-0184",3,"BHIrif",-1,"36",2,203,99705.30469,10
"B7_6_15_S12-0184_3_BHI_-5_36_1","B7","6",15,"S12-0184",3,"BHI",-5,"36",1,89,183639040,103168
"B7_6_18_S12-0166_3_BHI_-6_24_1","B7","6",18,"S12-0166",3,"BHI",-6,"24",1,27,527214240,967653
"B7_6_18_S12-0180_3_BHI_-4_24_1","B7","6",18,"S12-0180",3,"BHI",-4,"24",1,221,46383480,10494
"B7_6_18_S12-0184_3_BHI_-6_24_1","B7","6",18,"S12-0184",3,"BHI",-6,"24",1,22,415482304,944278
"B7_6_18_S12-0166_3_BHIrif_-4_36_1","B7","6",18,"S12-0166",3,"BHIrif",-4,"36",1,174,261459312,9677
"B7_6_18_S12-0180_3_BHI_-4_36_1","B7","6",18,"S12-0180",3,"BHI",-4,"36",1,110,23086800,10494
"B7_6_18_S12-0180_3_BHIrif_-1_36_2","B7","6",18,"S12-0180",3,"BHIrif",-1,"36",2,0,0,10
"B7_6_18_S12-0180_3_BHIrif_-1_36_1","B7","6",18,"S12-0180",3,"BHIrif",-1,"36",1,0,0,10
"B7_6_18_S12-0166_3_BHI_-6_36_1","B7","6",18,"S12-0166",3,"BHI",-6,"36",1,56,1083771392,967653
"B7_6_18_S12-0166_3_BHIrif_-4_36_2","B7","6",18,"S12-0166",3,"BHIrif",-4,"36",2,177,265967232,9677
"B7_6_18_S12-0184_3_BHIrif_-1_36_1","B7","6",18,"S12-0184",3,"BHIrif",-1,"36",1,236,42480,9
"B7_6_18_S12-0184_3_BHIrif_-1_36_2","B7","6",18,"S12-0184",3,"BHIrif",-1,"36",2,206,37080,9
"B7_6_18_S12-0184_3_BHI_-6_36_1","B7","6",18,"S12-0184",3,"BHI",-6,"36",1,65,1227561472,944278
"B7_6_21_S12-0166_3_BHI_-6_24_1","B7","6",21,"S12-0166",3,"BHI",-6,"24",1,178,5915118080,1074026
"B7_6_21_S12-0184_3_BHI_-6_24_1","B7","6",21,"S12-0184",3,"BHI",-6,"24",1,176,5714374656,1049367
"B7_6_21_S12-0180_3_BHI_-6_24_1","B7","6",21,"S12-0180",3,"BHI",-6,"24",1,171,3451091200,1009091
"B7_6_21_S12-0166_3_BHIrif_-4_36_1","B7","6",21,"S12-0166",3,"BHIrif",-4,"36",1,266,236493376,10740
"B7_6_21_S12-0166_3_BHI_-6_36_1","B7","6",21,"S12-0166",3,"BHI",-6,"36",1,169,8915048448,1074026
"B7_6_21_S12-0166_3_BHIrif_-4_36_2","B7","6",21,"S12-0166",3,"BHIrif",-4,"36",2,270,240049680,10740
"B7_6_21_S12-0184_3_BHIrif_-3_36_1","B7","6",21,"S12-0184",3,"BHIrif",-3,"36",1,182,3818360,1049
"B7_6_21_S12-0180_3_BHI_-6_36_1","B7","6",21,"S12-0180",3,"BHI",-6,"36",1,150,3027272960,1009091
"B7_6_21_S12-0180_3_BHIrif_-1_36_2","B7","6",21,"S12-0180",3,"BHIrif",-1,"36",2,16,3200,10
"B7_6_21_S12-0180_3_BHIrif_-1_36_1","B7","6",21,"S12-0180",3,"BHIrif",-1,"36",1,10,2000,10
"B7_6_21_S12-0184_3_BHIrif_-3_36_2","B7","6",21,"S12-0184",3,"BHIrif",-3,"36",2,194,4070120,1049
"B7_6_21_S12-0184_3_BHI_-6_36_1","B7","6",21,"S12-0184",3,"BHI",-6,"36",1,168,3525873152,1049367
"B7_6_24_S12-0166_3_BHI_-6_24_1","B7","6",24,"S12-0166",3,"BHI",-6,"24",1,188,5912792064,1016497
"B7_6_24_S12-0184_3_BHI_-6_24_1","B7","6",24,"S12-0184",3,"BHI",-6,"24",1,110,2326383360,1057447
"B7_6_24_S12-0180_3_BHI_-6_24_1","B7","6",24,"S12-0180",3,"BHI",-6,"24",1,202,6546050048,1047368
"B7_6_24_S12-0166_3_BHIrif_-4_36_1","B7","6",24,"S12-0166",3,"BHIrif",-4,"36",1,284,1127679744,10165
"B7_6_24_S12-0166_3_BHIrif_-4_36_2","B7","6",24,"S12-0166",3,"BHIrif",-4,"36",2,216,857671872,10165
"B7_6_24_S12-0184_3_BHIrif_-1_36_2","B7","6",24,"S12-0184",3,"BHIrif",-1,"36",2,0,0,11
"B7_6_24_S12-0184_3_BHIrif_-1_36_1","B7","6",24,"S12-0184",3,"BHIrif",-1,"36",1,0,0,11
"B7_6_24_S12-0180_3_BHI_-6_36_1","B7","6",24,"S12-0180",3,"BHI",-6,"36",1,171,5541458432,1047368
"B7_6_24_S12-0180_3_BHIrif_-1_36_2","B7","6",24,"S12-0180",3,"BHIrif",-1,"36",2,46,9200,10
"B7_6_24_S12-0180_3_BHIrif_-1_36_1","B7","6",24,"S12-0180",3,"BHIrif",-1,"36",1,58,11600,10
"B7_6_24_S12-0166_3_BHI_-6_36_1","B7","6",24,"S12-0166",3,"BHI",-6,"36",1,155,3151140864,1016497
"B7_6_24_S12-0184_3_BHI_-6_36_1","B7","6",24,"S12-0184",3,"BHI",-6,"36",1,75,1586170496,1057447
"B7_6_27_S12-0166_3_BHI_-6_24_1","B7","6",27,"S12-0166",3,"BHI",-6,"24",1,171,5638264832,1065665
"B7_6_27_S12-0184_3_BHI_-6_24_1","B7","6",27,"S12-0184",3,"BHI",-6,"24",1,246,8634988544,1134483
"B7_6_27_S12-0180_3_BHI_-6_24_1","B7","6",27,"S12-0180",3,"BHI",-6,"24",1,168,6295378944,1211111
